1,735586025.87034,41958.253992441,428736.80360481,-43528.183424268,50188.8916855515,390326.679653693,27417.636986554,125480057.453833,82970089.8512263,-4694.37629524991,-0.961854778060456,0.164608125033363,0.218493823929354,0.118448738849216,-0.469348981599964,0.875032244969354,0.246587270935264,0.867534263671515,0.431947935715198,0.961854778060456,-0.164608125033363,-0.218493823929354,0.118448738849216,-0.469348981599964,0.875032244969354,-0.246587270935264,-0.867534263671515,-0.431947935715198,107037067.581238,-24083080.3494252,-102919153.004034,0.127223438691605,0.989436122832641,0.0695007588548069,-0.40203954307075,-0.0126148133760471,0.915535401986701,0.906740537560192,-0.144419615417706,0.396187546785176,-1261.92691587055,81082.5417195329,647.627438586856,-0.000721246486049978,-1.79386671291571e-07,-0.000721375225871263,-2.2459096684762e-05,1.15261249094548e-05,1.10481935600257e-07
2,734976787.80151,367908.75184712,-75982.998025075,-95753.640800316,358519.366105008,-81479.7917476276,-24615.5894799668,134266341.078001,67192523.574576,-4549.5639529787,-0.918857116392989,0.378077962380482,-0.112954212033831,-0.153393088378486,-0.0785068692629939,0.985041741205028,0.363554892817675,0.922439009279609,0.130131141805423,0.918857116392989,-0.378077962380482,0.112954212033831,-0.153393088378486,-0.0785068692629939,0.985041741205028,-0.363554892817675,-0.922439009279609,-0.130131141805423,97967056.6988803,-25875084.8973517,-110793598.076811,0.972955745802844,-0.221121197465394,-0.0668021911369859,0.147797952729174,0.373685543621173,0.915704580996302,-0.17751868036434,-0.900813260626207,0.396260757080088,1486.05519506201,71945.752881631,-773.2617613866,-0.000567816372707822,-2.52227364281013e-07,-0.000567993115447769,2.34677162724387e-05,-1.22113146812085e-05,2.32958762671001e-08
3,734149957.15943,-158564.88940921,-260912.87093743,16131.04002444,-319951.732628667,-216092.644816804,-206.927031575629,143033044.905822,44269051.6754886,-3102.2017531991,-0.248324274028361,-0.910393963953628,0.330934865683698,-0.968407886910484,0.241370198760767,-0.0626625224497056,-0.0228302321026211,-0.336040559377863,-0.941570774267741,0.248324274028361,0.910393963953628,-0.330934865683698,-0.968407886910484,0.241370198760767,-0.0626625224497056,0.022830232102621,0.336040559377863,0.941570774267741,75821881.1003408,-127828904.581969,18138753.5591966,-0.828698121489841,-0.559695574567463,-0.000535955973556835,0.221874331925017,-0.329391059093223,0.917754493872012,-0.513839667865411,0.760422510186963,0.397147833594648,6134.59557628131,168130.336931976,-4006.43752288554,-0.00310379539818939,-5.39479614786627e-06,-0.00310616397138593,0.00022639287118268,-0.000147854717192279,-5.56057184720017e-06
4,728002289.61216,449190.15811386,103105.34774729,-51718.787575714,369082.489645226,58631.6298499503,-16198.2074042679,86350326.6963328,-119326291.153769,5530.37898853421,0.531694166221087,-0.423218937646153,0.733612325703518,-0.829143733994645,-0.436726184967684,0.34898554087668,0.172690422386071,-0.793823639217952,-0.583114095040487,-0.531694166221087,0.423218937646153,-0.733612325703518,-0.829143733994645,-0.436726184967684,0.34898554087668,-0.172690422386071,0.793823639217952,0.583114095040488,-96417168.2852707,-19481986.3844236,-109632680.246492,0.986689579600752,0.156743329285447,-0.0433036052980076,-0.0230588124855636,0.39846476813982,0.916893734147003,0.160971937535855,-0.903690963369554,0.396775349599946,-2287.67507725425,98239.7773877077,-757.910524621202,-0.00105892565829935,3.8057740952742e-07,-0.00105943698224945,-4.93301501644279e-05,-1.63431600765781e-05,-3.06125946267352e-07
5,745199471.88691,-142140.84401551,402666.29604699,-34795.288116854,-126322.450756891,381630.736028877,34976.1898517635,-116408556.999826,97087868.2627584,-4035.11596272886,-0.941466460666084,0.172487043594713,0.289636191165456,0.234867204456347,-0.280712210553375,0.930611654298988,0.241822868463132,0.944165702955892,0.223769581601408,0.941466460666084,-0.172487043594713,-0.289636191165456,0.234867204456347,-0.280712210553375,0.930611654298988,-0.241822868463132,-0.944165702955892,-0.223769581601408,-126339982.79981,-54598057.6012415,-63515881.2832337,-0.313056732387545,0.945770688298151,0.0866792216328354,-0.352032042834849,-0.200320071832497,0.914300448232717,0.882082152140239,0.255714047281459,0.395653134574439,-1687.49685831481,74550.3108918162,423.070646545952,-0.000609645962947918,-1.5670634962186e-07,-0.000609938845478855,-2.76136082198328e-05,6.92298004909936e-06,-8.86295802265784e-10
6,737664782.74264,299776.930821,266228.6930855,-67969.599347209,292657.469184183,245283.408759313,3820.9552583132,82890861.3152506,126576669.657558,-7032.27460603416,-0.634181451365338,0.757611952683835,0.154395647266173,-0.105343920861561,-0.282490916677112,0.953468164299385,0.765974245703906,0.588407181419051,0.258960313123114,0.634181451365337,-0.757611952683835,-0.154395647266173,-0.105343920861561,-0.282490916677112,0.953468164299385,-0.765974245703906,-0.588407181419051,-0.258960313123114,-43327065.3770609,-44495512.8259992,-137969065.318276,0.766373932909797,0.64231680528233,0.0100058287148754,-0.262145419027149,0.298480404532854,0.917708683293879,0.586473165830672,-0.705930995042579,0.397128009587266,269.21809818678,75116.8528863751,-813.224528456663,-0.000619004821014081,-4.80557598103943e-08,-0.000618940194660714,4.43886935736067e-06,-1.34084501165888e-05,2.50748707407737e-07
7,745205272.64488,-136521.64965186,416623.91422806,-27606.220275379,-131724.057731689,379941.923316186,35061.2209964065,-116516409.281241,96955737.3710485,-4026.41854014248,0.966171271934321,0.24913533968531,0.0666682518797525,0.0702804696497693,-0.503060890506899,0.861388644009319,0.248140542585497,-0.827563485759426,-0.503552329120901,-0.966171271934321,-0.24913533968531,-0.0666682518797525,0.0702804696497693,-0.503060890506899,0.861388644009319,-0.248140542585497,0.827563485759426,0.503552329120901,88419975.2263861,-56966935.8590295,109147445.489887,-0.326329298005045,0.941256921882924,0.0868596354529443,-0.349124083103589,-0.20541040757373,0.914286026939859,0.878419924558074,0.268033526760884,0.395646893923748,325.556019062235,72771.4742876676,9.18268665404685,-0.000580865342952138,6.5618488311556e-10,-0.000580876965638885,5.20017105544551e-06,1.46676880639924e-07,3.19642731830359e-07
8,701741673.13372,346447.43360708,-60714.524734166,5525.5120552754,287040.803558104,-238511.393442771,-33478.9694194617,148037919.044594,19471643.5353703,-2186.74878041539,-0.908398185707802,0.381271379020972,-0.171595080763466,-0.349451392717395,-0.917679363582473,-0.189072234298799,-0.22955709601458,-0.111788734648502,0.966854083341969,0.908398185707802,-0.381271379020972,0.171595080763466,-0.349451392717395,-0.917679363582473,-0.189072234298799,0.22955709601458,0.111788734648502,-0.966854083341969,127053021.458198,-69600368.9790839,36161979.4552518,0.766052643091498,-0.636537666733801,-0.0893484574103994,0.316883275192399,0.253052228587539,0.914084000248456,-0.559239070448291,-0.728549496215575,0.395559469167612,7131.00521384191,191294.911390826,4198.74172702958,-0.0040177317186122,6.57204671925762e-06,-0.00402137777963846,0.000299422821538053,0.000176300403255409,-7.18440360554344e-06
9,712232774.3976,-266251.0081374,366681.4080734,5682.77556178,-174745.167684693,364397.725442976,32468.3639648333,-86186118.2090121,125109293.316688,-5447.22833481431,-0.257501396611143,0.106193605089504,0.960424879405675,0.964973733073975,-0.0233626482486867,0.261304192741114,0.0501869028790239,0.9940709757884,-0.0964581249792306,0.257501396611143,-0.106193605089504,-0.960424879405675,0.964973733073975,-0.0233626482486867,0.261304192741114,-0.0501869028790239,-0.9940709757884,0.0964581249792307,-35473621.0411964,-86091648.0233075,-120042628.372873,-0.431008935544433,0.898786946952283,0.0800832159010133,-0.326321673677753,-0.237996603723338,0.914806964284983,0.84127609188007,0.36815708685879,0.395872323643173,-1920.15130575901,95353.2718884821,261.435526976945,-0.000997541540506699,-1.10187107666385e-07,-0.000997938681951062,-4.01884983170048e-05,5.47180902067772e-06,-8.08598895221755e-08
10,712962835.17024,-258710.20661371,-215261.98311828,-99342.709616169,-282018.356391048,-250793.828892237,3732.68649429351,-102815122.211539,111626685.434084,-5032.61661242694,-0.974502033192077,0.178931260890585,-0.135386081930945,-0.18960910149198,-0.334067317337322,0.923280789423482,0.119975730612117,0.925409439849816,0.359476275574535,0.974502033192077,-0.178931260890586,0.135386081930945,-0.18960910149198,-0.334067317337322,0.923280789423482,-0.119975730612117,-0.925409439849816,-0.359476275574535,-120167730.558039,-17800790.9221426,-90963259.9282679,-0.747226913341811,-0.664495393301531,0.00989000802393207,0.270698463182985,-0.290742452601432,0.917709740759939,-0.606938449933796,0.688414626904708,0.397128467193693,-2401.10735898192,111456.998825477,-1375.24170389817,-0.00136325158037059,7.24805265169022e-07,-0.00136367675109461,-5.87421246459125e-05,-3.36447344957105e-05,-5.09021265722789e-07
